seqnames	start	end	strand	bsg_id	gene	locus_tag	operon_id
basu168	1115698	1116555	+	BSGatlas-gene-1248	yhxC	BSU_10400	BSGatlas-operon-610
basu168	1116583	1116816	-	BSGatlas-gene-1249	yhzC	BSU_10410	BSGatlas-operon-611
basu168	101449	101913	+	BSGatlas-gene-125	ctsR	BSU_00830	BSGatlas-operon-40
basu168	1117109	1117687	+	BSGatlas-gene-1250	comK	BSU_10420	BSGatlas-operon-612
basu168	1117734	1118633	-	BSGatlas-gene-1251	yhxD	BSU_10430	BSGatlas-operon-613
basu168	1118850	1119119	+	BSGatlas-gene-1253	yhjA	BSU_10440	BSGatlas-operon-615
basu168	1119162	1120631	-	BSGatlas-gene-1254	yhjB	BSU_10450	BSGatlas-operon-616
basu168	1120628	1120828	-	BSGatlas-gene-1255	yhjC	BSU_10460	BSGatlas-operon-616
basu168	1121036	1121398	-	BSGatlas-gene-1256	yhjD	BSU_10470	BSGatlas-operon-617
basu168	1121550	1122173	+	BSGatlas-gene-1257	yhjE	BSU_10480	BSGatlas-operon-618
basu168	1122175	1122681	+	BSGatlas-gene-1258	sipV	BSU_10490	BSGatlas-operon-618
basu168	1122862	1124361	+	BSGatlas-gene-1259	yhjG	BSU_10500	BSGatlas-operon-619
basu168	101927	102484	+	BSGatlas-gene-126	mcsA	BSU_00840	BSGatlas-operon-40
basu168	1124438	1124965	+	BSGatlas-gene-1260	yhjH	BSU_10510	BSGatlas-operon-619
basu168	1125123	1126328	-	BSGatlas-gene-1261	glcP	BSU_10520	BSGatlas-operon-620
basu168	1125843	1126369	+	BSGatlas-gene-1262	S372	NEW_1125843_1126369	BSGatlas-operon-621
basu168	1126400	1127452	-	BSGatlas-gene-1263	ntdC	BSU_10530	BSGatlas-operon-620
basu168	1127466	1128314	-	BSGatlas-gene-1264	ntdB	BSU_10540	BSGatlas-operon-620
basu168	1128286	1129611	-	BSGatlas-gene-1265	ntdA	BSU_10550	BSGatlas-operon-620
basu168	1129715	1130704	+	BSGatlas-gene-1266	ntdR	BSU_10560	BSGatlas-operon-622
basu168	1130918	1132072	-	BSGatlas-gene-1267	yhjN	BSU_10570	BSGatlas-operon-623
basu168	1132179	1133384	-	BSGatlas-gene-1268	yhjO	BSU_10580	NA
basu168	1133498	1135225	+	BSGatlas-gene-1269	yhjP	BSU_10590	BSGatlas-operon-624
basu168	102484	103575	+	BSGatlas-gene-127	mcsB	BSU_00850	BSGatlas-operon-40
basu168	1135255	1135581	-	BSGatlas-gene-1270	yhjQ	BSU_10600	BSGatlas-operon-625
basu168	1135699	1136136	-	BSGatlas-gene-1271	yhjR	BSU_10610	BSGatlas-operon-625
basu168	1136320	1139820	+	BSGatlas-gene-1272	addB	BSU_10620	BSGatlas-operon-626
basu168	1139807	1143505	+	BSGatlas-gene-1273	addA	BSU_10630	BSGatlas-operon-626
basu168	1143577	1144752	+	BSGatlas-gene-1274	sbcD	BSU_10640	BSGatlas-operon-626
basu168	1144749	1148141	+	BSGatlas-gene-1275	sbcC	BSU_10650	BSGatlas-operon-626
basu168	1148155	1148457	+	BSGatlas-gene-1276	hlpB	BSU_10660	BSGatlas-operon-626
basu168	1148494	1148712	-	BSGatlas-gene-1277	gerPF	BSU_10670	BSGatlas-operon-627
basu168	1148744	1149145	-	BSGatlas-gene-1278	gerPE	BSU_10680	BSGatlas-operon-627
basu168	1149145	1149321	-	BSGatlas-gene-1279	gerPD	BSU_10690	BSGatlas-operon-627
basu168	103572	106004	+	BSGatlas-gene-128	clpC	BSU_00860	BSGatlas-operon-40
basu168	1149318	1149935	-	BSGatlas-gene-1280	gerPC	BSU_10700	BSGatlas-operon-627
basu168	1149958	1150191	-	BSGatlas-gene-1281	gerPB	BSU_10710	BSGatlas-operon-627
basu168	1150206	1150427	-	BSGatlas-gene-1282	gerPA	BSU_10720	BSGatlas-operon-627
basu168	1150464	1151119	+	BSGatlas-gene-1283	S381	NEW_1150464_1151119	BSGatlas-operon-628
basu168	1150850	1151020	-	BSGatlas-gene-1284	yisI	BSU_10730	BSGatlas-operon-629
basu168	1151166	1152089	-	BSGatlas-gene-1285	yisJ	BSU_10740	BSGatlas-operon-629
basu168	1152244	1153149	+	BSGatlas-gene-1286	yisK	BSU_10750	BSGatlas-operon-630
basu168	1153265	1153621	+	BSGatlas-gene-1287	yisL	BSU_10760	BSGatlas-operon-630
basu168	1153789	1156473	+	BSGatlas-gene-1288	wprA	BSU_10770	BSGatlas-operon-631
basu168	1156504	1157091	-	BSGatlas-gene-1289	yisN	BSU_10780	BSGatlas-operon-632
basu168	106096	107472	+	BSGatlas-gene-129	radA	BSU_00870	BSGatlas-operon-40
basu168	1157237	1159081	+	BSGatlas-gene-1290	asnO	BSU_10790	BSGatlas-operon-633
basu168	1159211	1159690	-	BSGatlas-gene-1291	bstH	BSU_10800	BSGatlas-operon-634
basu168	1159922	1160746	+	BSGatlas-gene-1292	yisP	BSU_10810	BSGatlas-operon-635
basu168	1160776	1162143	-	BSGatlas-gene-1293	yisQ	BSU_10820	BSGatlas-operon-636
basu168	1162267	1163130	+	BSGatlas-gene-1294	yisR	BSU_10830	BSGatlas-operon-637
basu168	1163148	1164161	+	BSGatlas-gene-1295	iolQ	BSU_10840	BSGatlas-operon-637
basu168	1164370	1165398	+	BSGatlas-gene-1296	iolX	BSU_10850	BSGatlas-operon-638
basu168	1165449	1165958	-	BSGatlas-gene-1297	bstC	BSU_10860	BSGatlas-operon-639
basu168	1166008	1166670	-	BSGatlas-gene-1298	yisU	BSU_10870	NA
basu168	1166737	1168191	+	BSGatlas-gene-1299	yisV	BSU_10880	BSGatlas-operon-640
basu168	11463	11540	+	BSGatlas-gene-13	trnO-Ile	BSU_TRNA_5	BSGatlas-operon-5
basu168	107476	108558	+	BSGatlas-gene-130	disA	BSU_00880	BSGatlas-operon-40
basu168	1168199	1168837	-	BSGatlas-gene-1300	yisX	BSU_10890	BSGatlas-operon-641
basu168	1169043	1169849	+	BSGatlas-gene-1301	yisY	BSU_10900	BSGatlas-operon-642
basu168	1169877	1170476	-	BSGatlas-gene-1302	yisZ	BSU_10910	BSGatlas-operon-643
basu168	1170473	1171642	-	BSGatlas-gene-1303	yitA	BSU_10920	BSGatlas-operon-643
basu168	1171755	1172465	-	BSGatlas-gene-1304	yitB	BSU_10930	BSGatlas-operon-643
basu168	1172650	1173336	+	BSGatlas-gene-1305	yitC	BSU_10940	BSGatlas-operon-644
basu168	1173333	1174091	+	BSGatlas-gene-1306	yitD	BSU_10950	BSGatlas-operon-644
basu168	1174136	1174765	-	BSGatlas-gene-1307	yitE	BSU_10960	BSGatlas-operon-645
basu168	1174861	1175976	-	BSGatlas-gene-1308	yitF	BSU_10970	BSGatlas-operon-646
basu168	1175985	1177253	-	BSGatlas-gene-1309	yitG	BSU_10980	BSGatlas-operon-646
basu168	108674	109774	+	BSGatlas-gene-131	yacL	BSU_00890	BSGatlas-operon-41
basu168	1177365	1178213	-	BSGatlas-gene-1310	yitH	BSU_10990	BSGatlas-operon-647
basu168	1178218	1178667	-	BSGatlas-gene-1311	yitI	BSU_11000	BSGatlas-operon-647
basu168	1178757	1180595	-	BSGatlas-gene-1312	yitJ	BSU_11010	BSGatlas-operon-648
basu168	1180684	1180802	-	BSGatlas-gene-1313	SAM_mswK	BSU_MISC_RNA_12	BSGatlas-operon-649
basu168	1180909	1181400	-	BSGatlas-gene-1314	yitK	BSU_11020	BSGatlas-operon-650
basu168	1181499	1182395	+	BSGatlas-gene-1315	yitL	BSU_11030	BSGatlas-operon-651
basu168	1182448	1183032	-	BSGatlas-gene-1316	yitM	BSU_11040	BSGatlas-operon-2320
basu168	1183029	1183958	-	BSGatlas-gene-1317	yitO	BSU_11055	BSGatlas-operon-2320
basu168	1183943	1184479	-	BSGatlas-gene-1318	yitP	BSU_11070	BSGatlas-operon-2320
basu168	1184657	1185004	+	BSGatlas-gene-1319	yizB	BSU_11079	BSGatlas-operon-654
basu168	109789	110487	+	BSGatlas-gene-132	ispD	BSU_00900	BSGatlas-operon-41
basu168	1185001	1185588	+	BSGatlas-gene-1320	yitQ	BSU_11080	BSGatlas-operon-654
basu168	1185608	1185901	+	BSGatlas-gene-1321	yitR	BSU_11090	BSGatlas-operon-654
basu168	1186037	1187653	+	BSGatlas-gene-1322	nprB	BSU_11100	BSGatlas-operon-655
basu168	1187700	1188551	-	BSGatlas-gene-1323	yitS	BSU_11110	BSGatlas-operon-656
basu168	1188689	1189531	+	BSGatlas-gene-1324	yitT	BSU_11120	BSGatlas-operon-657
basu168	1189646	1190005	+	BSGatlas-gene-1325	ipi	BSU_11130	BSGatlas-operon-657
basu168	1190036	1190233	-	BSGatlas-gene-1326	yizC	BSU_11139	BSGatlas-operon-658
basu168	1190490	1191302	-	BSGatlas-gene-1327	yitU	BSU_11140	BSGatlas-operon-658
basu168	1191423	1192190	+	BSGatlas-gene-1328	yitV	BSU_11150	BSGatlas-operon-659
basu168	1192254	1192562	+	BSGatlas-gene-1329	yitW	BSU_11160	BSGatlas-operon-659
basu168	110480	110956	+	BSGatlas-gene-133	ispF	BSU_00910	BSGatlas-operon-41
basu168	1192858	1194288	+	BSGatlas-gene-1330	yitY	BSU_11170	NA
basu168	1194333	1194827	+	BSGatlas-gene-1331	yitZ	BSU_11180	BSGatlas-operon-660
basu168	1195034	1196071	+	BSGatlas-gene-1332	argC	BSU_11190	BSGatlas-operon-661
basu168	1196091	1197311	+	BSGatlas-gene-1333	argJ	BSU_11200	BSGatlas-operon-661
basu168	1197326	1198102	+	BSGatlas-gene-1334	argB	BSU_11210	BSGatlas-operon-661
basu168	1198099	1199256	+	BSGatlas-gene-1335	argD	BSU_11220	BSGatlas-operon-661
basu168	1199327	1200388	+	BSGatlas-gene-1336	carA	BSU_11230	BSGatlas-operon-661
basu168	1200381	1203473	+	BSGatlas-gene-1337	carB	BSU_11240	BSGatlas-operon-661
basu168	1203461	1204420	+	BSGatlas-gene-1338	argF	BSU_11250	BSGatlas-operon-661
basu168	1204506	1204685	+	BSGatlas-gene-1339	yjzC	BSU_11260	BSGatlas-operon-663
basu168	111047	112498	+	BSGatlas-gene-134	gltX	BSU_00920	BSGatlas-operon-42
basu168	1204731	1204916	-	BSGatlas-gene-1340	yjzD	BSU_11270	BSGatlas-operon-662
basu168	1205165	1205899	+	BSGatlas-gene-1341	yjaU	BSU_11280	BSGatlas-operon-664
basu168	1205658	1206260	-	BSGatlas-gene-1342	S400	NEW_1205658_1206260_C	BSGatlas-operon-665
basu168	1205981	1206538	+	BSGatlas-gene-1343	yjaV	BSU_11290	BSGatlas-operon-664
basu168	1206629	1207582	+	BSGatlas-gene-1344	med	BSU_11300	BSGatlas-operon-664
basu168	1207597	1207788	+	BSGatlas-gene-1345	comZ	BSU_11310	BSGatlas-operon-664
basu168	1207818	1208057	-	BSGatlas-gene-1346	yjzB	BSU_11320	BSGatlas-operon-666
basu168	1208222	1209160	+	BSGatlas-gene-1347	fabHA	BSU_11330	BSGatlas-operon-667
basu168	1209183	1210424	+	BSGatlas-gene-1348	fabF	BSU_11340	BSGatlas-operon-667
basu168	1210500	1211285	+	BSGatlas-gene-1349	yjaZ	BSU_11350	BSGatlas-operon-668
basu168	112500	112731	+	BSGatlas-gene-135	T-box	NA	BSGatlas-operon-42
basu168	1211477	1212463	+	BSGatlas-gene-1350	appD	BSU_11360	BSGatlas-operon-669
basu168	1212460	1213449	+	BSGatlas-gene-1351	appF	BSU_11370	BSGatlas-operon-669
basu168	1213537	1214001	+	BSGatlas-gene-1352	appA/1	BSU_11381	BSGatlas-operon-669
basu168	1214001	1215167	+	BSGatlas-gene-1353	appA/2	BSU_11382	BSGatlas-operon-669
basu168	1215243	1216193	+	BSGatlas-gene-1354	appB	BSU_11390	BSGatlas-operon-669
basu168	1216210	1217121	+	BSGatlas-gene-1355	appC	BSU_11400	BSGatlas-operon-669
basu168	1217326	1218078	+	BSGatlas-gene-1356	yjbA	BSU_11410	BSGatlas-operon-670
basu168	1218113	1219105	-	BSGatlas-gene-1357	trpS	BSU_11420	BSGatlas-operon-671
basu168	1219163	1219378	-	BSGatlas-gene-1358	T-box_tboWA	BSU_MISC_RNA_13	BSGatlas-operon-672
basu168	112800	113453	+	BSGatlas-gene-136	cysE	BSU_00930	BSGatlas-operon-42
basu168	1219849	1221486	+	BSGatlas-gene-1360	oppA	BSU_11430	BSGatlas-operon-674
basu168	1221594	1222529	+	BSGatlas-gene-1361	oppB	BSU_11440	BSGatlas-operon-674
basu168	1222533	1223450	+	BSGatlas-gene-1362	oppC	BSU_11450	BSGatlas-operon-674
basu168	1223455	1224531	+	BSGatlas-gene-1363	oppD	BSU_11460	BSGatlas-operon-674
basu168	1224533	1225450	+	BSGatlas-gene-1364	oppF	BSU_11470	BSGatlas-operon-674
basu168	1225557	1226774	+	BSGatlas-gene-1365	yjbB	BSU_11480	BSGatlas-operon-675
basu168	1226938	1227516	+	BSGatlas-gene-1366	yjbC	BSU_11490	BSGatlas-operon-676
basu168	1227697	1228092	+	BSGatlas-gene-1367	spx	BSU_11500	BSGatlas-operon-676
basu168	1228135	1228791	-	BSGatlas-gene-1368	yjbE	BSU_11510	BSGatlas-operon-677
basu168	1228961	1229101	+	BSGatlas-gene-1369	NA	BSU_11515	BSGatlas-operon-678
basu168	113450	114850	+	BSGatlas-gene-137	cysS	BSU_00940	BSGatlas-operon-42
basu168	1229068	1229724	+	BSGatlas-gene-1370	mecA	BSU_11520	BSGatlas-operon-679
basu168	1229719	1229841	-	BSGatlas-gene-1371	NA	BSU_11525	NA
basu168	1229915	1231036	+	BSGatlas-gene-1372	coiA	BSU_11530	BSGatlas-operon-680
basu168	1231083	1233095	+	BSGatlas-gene-1373	pepF	BSU_11540	BSGatlas-operon-680
basu168	1233133	1233300	-	BSGatlas-gene-1374	yizD	BSU_11549	BSGatlas-operon-681
basu168	1233405	1233543	+	BSGatlas-gene-1375	roxS	BSU_MISC_RNA_67	BSGatlas-operon-682
basu168	1233614	1234513	-	BSGatlas-gene-1376	yjbH	BSU_11550	BSGatlas-operon-683
basu168	1233877	1235778	+	BSGatlas-gene-1377	S416	NEW_1233877_1235778	BSGatlas-operon-684
basu168	1234510	1234908	-	BSGatlas-gene-1378	yjbI	BSU_11560	BSGatlas-operon-683
basu168	1235163	1235708	-	BSGatlas-gene-1379	cwlQ	BSU_11570	BSGatlas-operon-685
basu168	114854	115285	+	BSGatlas-gene-138	mrnC	BSU_00950	BSGatlas-operon-42
basu168	1235912	1236484	-	BSGatlas-gene-1380	yjbK	BSU_11580	BSGatlas-operon-685
basu168	1236609	1236977	+	BSGatlas-gene-1381	yjbL	BSU_11590	BSGatlas-operon-686
basu168	1237006	1237641	+	BSGatlas-gene-1382	sasB	BSU_11600	BSGatlas-operon-686
basu168	1237660	1238460	+	BSGatlas-gene-1383	nadF	BSU_11610	BSGatlas-operon-686
basu168	1238523	1239374	+	BSGatlas-gene-1384	yjbO	BSU_11620	BSGatlas-operon-686
basu168	1239387	1240121	-	BSGatlas-gene-1385	prpE	BSU_11630	BSGatlas-operon-687
basu168	1240356	1242200	+	BSGatlas-gene-1386	cpaA	BSU_11640	BSGatlas-operon-688
basu168	1242261	1242370	+	BSGatlas-gene-1387	TPP_tswA	BSU_MISC_RNA_14	BSGatlas-operon-690
basu168	1242449	1243159	+	BSGatlas-gene-1388	tenA	BSU_11650	BSGatlas-operon-689
basu168	1243134	1243751	+	BSGatlas-gene-1389	tenI	BSU_11660	BSGatlas-operon-689
basu168	115269	116018	+	BSGatlas-gene-139	yacO	BSU_00960	BSGatlas-operon-42
basu168	1243735	1244844	+	BSGatlas-gene-1390	thiO	BSU_11670	BSGatlas-operon-689
basu168	1244844	1245044	+	BSGatlas-gene-1391	thiS	BSU_11680	BSGatlas-operon-689
basu168	1245041	1245811	+	BSGatlas-gene-1392	thiG	BSU_11690	BSGatlas-operon-689
basu168	1245808	1246818	+	BSGatlas-gene-1393	thiF	BSU_11700	BSGatlas-operon-689
basu168	1246837	1247652	+	BSGatlas-gene-1394	thiD	BSU_11710	BSGatlas-operon-689
basu168	1247788	1248564	+	BSGatlas-gene-1395	fabI	BSU_11720	BSGatlas-operon-691
basu168	1248665	1249348	+	BSGatlas-gene-1396	cotO	BSU_11730	BSGatlas-operon-692
basu168	1249442	1249888	-	BSGatlas-gene-1397	cotZ	BSU_11740	BSGatlas-operon-693
basu168	1250016	1250504	-	BSGatlas-gene-1398	cotY	BSU_11750	BSGatlas-operon-693
basu168	1250656	1251174	-	BSGatlas-gene-1399	cotX	BSU_11760	BSGatlas-operon-695
basu168	11551	11627	+	BSGatlas-gene-14	trnO-Ala	BSU_TRNA_6	BSGatlas-operon-5
basu168	116025	116537	+	BSGatlas-gene-140	yacP	BSU_00970	BSGatlas-operon-42
basu168	1251273	1251590	-	BSGatlas-gene-1400	cotW	BSU_11770	BSGatlas-operon-695
basu168	1251631	1252017	-	BSGatlas-gene-1401	cotV	BSU_11780	BSGatlas-operon-695
basu168	1252177	1252533	+	BSGatlas-gene-1402	yjcA	BSU_11790	BSGatlas-operon-694
basu168	1252558	1252791	-	BSGatlas-gene-1403	NA	BSU_11798	BSGatlas-operon-696
basu168	1252566	1252752	+	BSGatlas-gene-1404	S423	NEW_1252566_1252752	BSGatlas-operon-697
basu168	1252815	1253021	+	BSGatlas-gene-1405	yjzK	BSU_11799	BSGatlas-operon-698
basu168	1252858	1253073	+	BSGatlas-gene-1406	yjcB	BSU_11800	BSGatlas-operon-698
basu168	1253103	1253252	+	BSGatlas-gene-1407	yjcZ	BSU_11809	BSGatlas-operon-698
basu168	1253385	1253639	+	BSGatlas-gene-1408	spoVIF	BSU_11810	BSGatlas-operon-698
basu168	1253713	1255992	-	BSGatlas-gene-1409	yjcD	BSU_11820	BSGatlas-operon-699
basu168	116600	117256	+	BSGatlas-gene-141	sigH	BSU_00980	BSGatlas-operon-43
basu168	1256109	1256363	+	BSGatlas-gene-1410	yjzE	BSU_11839	BSGatlas-operon-700
basu168	1256436	1256858	-	BSGatlas-gene-1411	yjcF	BSU_11840	BSGatlas-operon-701
basu168	1256862	1257377	-	BSGatlas-gene-1412	yjcG	BSU_11850	BSGatlas-operon-701
basu168	1257414	1258136	-	BSGatlas-gene-1413	yjcH	BSU_11860	BSGatlas-operon-701
basu168	1258303	1258424	+	BSGatlas-gene-1414	SAM_mswA	BSU_MISC_RNA_15	BSGatlas-operon-703
basu168	1258492	1259613	+	BSGatlas-gene-1415	metI	BSU_11870	BSGatlas-operon-702
basu168	1259606	1260778	+	BSGatlas-gene-1416	metC	BSU_11880	BSGatlas-operon-702
basu168	1260811	1261356	-	BSGatlas-gene-1417	yjcK	BSU_11890	BSGatlas-operon-705
basu168	1261426	1262616	-	BSGatlas-gene-1418	yjcL	BSU_11900	BSGatlas-operon-705
basu168	1262788	1262861	+	BSGatlas-gene-1419	trnSL-Val2	BSU_TRNA_83	BSGatlas-operon-704
basu168	117349	117498	+	BSGatlas-gene-142	rpmGB	BSU_00990	BSGatlas-operon-43
basu168	1263702	1264931	-	BSGatlas-gene-1420	yjcM	BSU_11910	BSGatlas-operon-706
basu168	1265057	1265377	+	BSGatlas-gene-1421	yjcN	BSU_11920	BSGatlas-operon-707
basu168	1265530	1265661	+	BSGatlas-gene-1422	yjzF	BSU_11928	NA
basu168	1265677	1265850	+	BSGatlas-gene-1423	yjzG	BSU_11929	NA
basu168	1265887	1266348	+	BSGatlas-gene-1424	yjcO	BSU_11930	NA
basu168	1266614	1267117	+	BSGatlas-gene-1425	yjcP	BSU_11940	BSGatlas-operon-708
basu168	1267129	1267413	+	BSGatlas-gene-1426	yjcQ	BSU_11950	BSGatlas-operon-708
basu168	1267574	1268101	+	BSGatlas-gene-1427	yjcR	BSU_11960	NA
basu168	1268275	1268592	+	BSGatlas-gene-1428	yjcS	BSU_11970	BSGatlas-operon-709
basu168	1268829	1269584	+	BSGatlas-gene-1429	yjdA	BSU_11980	BSGatlas-operon-709
basu168	117532	117711	+	BSGatlas-gene-143	secE	BSU_01000	BSGatlas-operon-43
basu168	1269733	1270080	-	BSGatlas-gene-1430	yjdB	BSU_11990	BSGatlas-operon-710
basu168	1270631	1272577	+	BSGatlas-gene-1431	manR	BSU_12000	BSGatlas-operon-711
basu168	1272725	1274677	+	BSGatlas-gene-1432	manP	BSU_12010	BSGatlas-operon-712
basu168	1274692	1275639	+	BSGatlas-gene-1433	manA	BSU_12020	BSGatlas-operon-712
basu168	1275755	1275858	+	BSGatlas-gene-1434	yjdF	NA	BSGatlas-operon-712
basu168	1275809	1276291	+	BSGatlas-gene-1435	yjdF	BSU_12030	BSGatlas-operon-712
basu168	1276337	1276843	-	BSGatlas-gene-1436	yjdG	BSU_12040	BSGatlas-operon-713
basu168	1277062	1277457	-	BSGatlas-gene-1437	yjdH	BSU_12050	BSGatlas-operon-714
basu168	1277686	1278165	+	BSGatlas-gene-1438	yjdI	BSU_12060	BSGatlas-operon-715
basu168	1278205	1278399	-	BSGatlas-gene-1439	yjzH	BSU_12069	BSGatlas-operon-716
basu168	117890	118423	+	BSGatlas-gene-144	nusG	BSU_01010	NA
basu168	1278565	1278894	-	BSGatlas-gene-1440	yjdJ	BSU_12070	BSGatlas-operon-717
basu168	1279022	1279523	+	BSGatlas-gene-1441	S444	NEW_1279022_1279523	BSGatlas-operon-718
basu168	1279514	1280503	-	BSGatlas-gene-1442	ctaO	BSU_12080	BSGatlas-operon-719
basu168	1280626	1280949	-	BSGatlas-gene-1443	cotT	BSU12090	BSGatlas-operon-720
basu168	1280626	1280874	-	BSGatlas-gene-1444	cotT	BSU_12090	BSGatlas-operon-720
basu168	1281128	1282531	+	BSGatlas-gene-1445	pdaC	BSU_12100	BSGatlas-operon-721
basu168	1282571	1283044	-	BSGatlas-gene-1446	yjfA	BSU_12110	BSGatlas-operon-722
basu168	1283169	1283336	-	BSGatlas-gene-1447	yjfB	BSU_12120	BSGatlas-operon-723
basu168	1283463	1284362	+	BSGatlas-gene-1448	yjfC	BSU_12130	BSGatlas-operon-724
basu168	1284371	1284769	-	BSGatlas-gene-1449	yjgA	BSU_12140	BSGatlas-operon-725
basu168	118591	119016	+	BSGatlas-gene-145	rplK	BSU_01020	BSGatlas-operon-44
basu168	1284870	1285445	-	BSGatlas-gene-1450	yjgB	BSU_12150	BSGatlas-operon-725
basu168	1285591	1288548	+	BSGatlas-gene-1451	yjgC	BSU_12160	BSGatlas-operon-726
basu168	1288541	1289101	+	BSGatlas-gene-1452	yjgD	BSU_12170	BSGatlas-operon-726
basu168	1289298	1289939	+	BSGatlas-gene-1453	yjhA	BSU_12180	BSGatlas-operon-727
basu168	1290018	1290644	+	BSGatlas-gene-1454	yjhB	BSU_12190	BSGatlas-operon-727
basu168	1290675	1290953	-	BSGatlas-gene-1455	yjiA	BSU_12200	BSGatlas-operon-728
basu168	1291344	1292534	+	BSGatlas-gene-1456	yjiB	BSU_12210	BSGatlas-operon-729
basu168	1292557	1293735	+	BSGatlas-gene-1457	yjiC	BSU_12220	BSGatlas-operon-729
basu168	1293776	1293964	-	BSGatlas-gene-1458	yjzI	BSU_12229	BSGatlas-operon-730
basu168	1294138	1294950	+	BSGatlas-gene-1459	yjjA	BSU_12230	BSGatlas-operon-731
basu168	119111	119809	+	BSGatlas-gene-146	rplA	BSU_01030	BSGatlas-operon-44
basu168	1294996	1295748	-	BSGatlas-gene-1460	yjkA	BSU_12240	BSGatlas-operon-732
basu168	1295748	1296500	-	BSGatlas-gene-1461	yjkB	BSU_12250	BSGatlas-operon-732
basu168	1296620	1297594	-	BSGatlas-gene-1462	yjlA	BSU_12260	BSGatlas-operon-733
basu168	1297726	1298223	+	BSGatlas-gene-1463	yjlB	BSU_12270	BSGatlas-operon-734
basu168	1298612	1299034	+	BSGatlas-gene-1464	yjlC	BSU_12280	BSGatlas-operon-734
basu168	1299074	1300252	+	BSGatlas-gene-1465	ndh	BSU_12290	BSGatlas-operon-734
basu168	1300450	1301871	+	BSGatlas-gene-1466	uxaC	BSU_12300	BSGatlas-operon-735
basu168	1301939	1303318	+	BSGatlas-gene-1467	yjmB	BSU_12310	BSGatlas-operon-735
basu168	1303423	1304436	+	BSGatlas-gene-1468	yjmC	BSU_12320	BSGatlas-operon-735
basu168	1304442	1305461	+	BSGatlas-gene-1469	yjmD	BSU_12330	BSGatlas-operon-735
basu168	119854	119995	+	BSGatlas-gene-147	L10-leader_ldlJ	BSU_MISC_RNA_3	BSGatlas-operon-44
basu168	1305486	1306565	+	BSGatlas-gene-1470	uxuA	BSU_12340	BSGatlas-operon-735
basu168	1306562	1307398	+	BSGatlas-gene-1471	yjmF	BSU_12350	BSGatlas-operon-735
basu168	1307446	1308714	+	BSGatlas-gene-1472	exuT	BSU_12360	BSGatlas-operon-735
basu168	1308802	1309803	+	BSGatlas-gene-1473	exuR	BSU_12370	BSGatlas-operon-735
basu168	1309880	1311322	+	BSGatlas-gene-1474	uxaB	BSU_12380	BSGatlas-operon-735
basu168	1311319	1312812	+	BSGatlas-gene-1475	uxaA	BSU_12390	BSGatlas-operon-735
basu168	1312851	1313615	-	BSGatlas-gene-1476	yjnA	BSU_12400	BSGatlas-operon-736
basu168	1313840	1314304	-	BSGatlas-gene-1477	bstD	BSU_12410	BSGatlas-operon-737
basu168	1314453	1315724	+	BSGatlas-gene-1478	yjoB	BSU_12420	BSGatlas-operon-738
basu168	1315869	1317005	+	BSGatlas-gene-1479	rapA	BSU_12430	BSGatlas-operon-739
basu168	120061	120561	+	BSGatlas-gene-148	rplJ	BSU_01040	BSGatlas-operon-44
basu168	1316995	1317129	+	BSGatlas-gene-1480	phrA	BSU_12440	BSGatlas-operon-739
basu168	1317157	1317414	-	BSGatlas-gene-1481	yjpA	BSU_12450	BSGatlas-operon-740
basu168	1317535	1318488	+	BSGatlas-gene-1482	xlyB	BSU_12460	BSGatlas-operon-741
basu168	1318528	1318905	-	BSGatlas-gene-1483	yjqA	BSU_12470	BSGatlas-operon-743
basu168	1319011	1319613	+	BSGatlas-gene-1484	pghB	BSU_12480	BSGatlas-operon-742
basu168	1319690	1320526	+	BSGatlas-gene-1485	yjqC	BSU_12490	BSGatlas-operon-742
basu168	1320570	1321166	-	BSGatlas-gene-1486	xkdA	BSU_12500	BSGatlas-operon-744
basu168	1321329	1321670	-	BSGatlas-gene-1487	xre	BSU_12510	BSGatlas-operon-745
basu168	1321848	1322027	+	BSGatlas-gene-1488	yjzJ	BSU_12519	BSGatlas-operon-746
basu168	1322014	1322850	+	BSGatlas-gene-1489	xkdB	BSU_12520	BSGatlas-operon-746
basu168	120607	120978	+	BSGatlas-gene-149	rplL	BSU_01050	BSGatlas-operon-44
basu168	1322750	1323550	+	BSGatlas-gene-1490	xkdC	BSU_12530	BSGatlas-operon-746
basu168	1323550	1323717	+	BSGatlas-gene-1491	ykzK	BSU_12539	BSGatlas-operon-746
basu168	1323802	1324152	+	BSGatlas-gene-1492	xkdD	BSU_12540	BSGatlas-operon-746
basu168	1324149	1324355	+	BSGatlas-gene-1493	xtrA	BSU_12550	BSGatlas-operon-746
basu168	1324471	1324980	+	BSGatlas-gene-1494	xpf	BSU_12560	NA
basu168	1325096	1325893	+	BSGatlas-gene-1495	xtmA	BSU_12570	BSGatlas-operon-747
basu168	1325890	1327191	+	BSGatlas-gene-1496	xtmB	BSU_12580	BSGatlas-operon-747
basu168	1327195	1328682	+	BSGatlas-gene-1497	xkdE	BSU_12590	BSGatlas-operon-747
basu168	1328702	1329529	+	BSGatlas-gene-1498	xkdF	BSU_12600	BSGatlas-operon-747
basu168	1329555	1330490	+	BSGatlas-gene-1499	xkdG	BSU_12610	BSGatlas-operon-747
basu168	11708	14636	+	BSGatlas-gene-15	rrnO-23S	BSU_RRNA_2	BSGatlas-operon-5
